x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,LOCAL_HOUR,UTC_DATE,UTC_YEAR,UTC_MONTH,UTC_DAY,TEMP,TEMP_FLAG,DEW_POINT_TEMP,DEW_POINT_TEMP_FLAG,HUMIDEX,HUMIDEX_FLAG,PRECIP_AMOUNT,PRECIP_AMOUNT_FLAG,RELATIVE_HUMIDITY,RELATIVE_HUMIDITY_FLAG,STATION_PRESSURE,STATION_PRESSURE_FLAG,VISIBILITY,VISIBILITY_FLAG,WEATHER_ENG_DESC,WEATHER_FRE_DESC,WINDCHILL,WINDCHILL_FLAG,WIND_DIRECTION,WIND_DIRECTION_FLAG,WIND_SPEED,WIND_SPEED_FLAG,STN_ID,LONGITUDE_DECIMAL_DEGREES,LATITUDE_DECIMAL_DEGREES
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.20.0,2025-06-20 00:00:00,NU,2025,6,20,0,2025-06-20T07:00:00,2025,6,20,3.1,,1.1,,,,0,,87,,101.08,,,,NA,ND,,,31,,29,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.20.2,2025-06-20 02:00:00,NU,2025,6,20,2,2025-06-20T09:00:00,2025,6,20,2.7,,1.4,,,,0,,91,,101.17,,,,NA,ND,,,30,,20,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.20.3,2025-06-20 03:00:00,NU,2025,6,20,3,2025-06-20T10:00:00,2025,6,20,2.9,,1.6,,,,0,,91,,101.23,,,,NA,ND,,,31,,26,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.20.4,2025-06-20 04:00:00,NU,2025,6,20,4,2025-06-20T11:00:00,2025,6,20,2.7,,1.9,,,,0.2,,94,,101.28,,,,NA,ND,,,30,,25,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.20.5,2025-06-20 05:00:00,NU,2025,6,20,5,2025-06-20T12:00:00,2025,6,20,2.9,,2.1,,,,0,,95,,101.33,,,,NA,ND,,,31,,28,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.20.6,2025-06-20 06:00:00,NU,2025,6,20,6,2025-06-20T13:00:00,2025,6,20,3.2,,2.3,,,,0.2,,94,,101.36,,,,NA,ND,,,31,,33,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.20.8,2025-06-20 08:00:00,NU,2025,6,20,8,2025-06-20T15:00:00,2025,6,20,5.1,,3.2,,,,0,,88,,101.47,,,,NA,ND,,,33,,25,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.20.11,2025-06-20 11:00:00,NU,2025,6,20,11,2025-06-20T18:00:00,2025,6,20,6.2,,2.6,,,,0,,78,,101.57,,,,NA,ND,,,32,,37,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.20.13,2025-06-20 13:00:00,NU,2025,6,20,13,2025-06-20T20:00:00,2025,6,20,5.8,,2.3,,,,0,,79,,101.66,,,,NA,ND,,,35,,29,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.20.14,2025-06-20 14:00:00,NU,2025,6,20,14,2025-06-20T21:00:00,2025,6,20,6.4,,2.7,,,,0,,77,,101.69,,,,NA,ND,,,34,,32,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.20.15,2025-06-20 15:00:00,NU,2025,6,20,15,2025-06-20T22:00:00,2025,6,20,6.5,,2.5,,,,0,,75,,101.71,,,,NA,ND,,,34,,29,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.20.16,2025-06-20 16:00:00,NU,2025,6,20,16,2025-06-20T23:00:00,2025,6,20,7.3,,2.2,,,,0,,70,,101.71,,,,NA,ND,,,32,,34,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.20.18,2025-06-20 18:00:00,NU,2025,6,20,18,2025-06-21T01:00:00,2025,6,21,6.4,,2.5,,,,0,,76,,101.78,,,,NA,ND,,,33,,27,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.20.19,2025-06-20 19:00:00,NU,2025,6,20,19,2025-06-21T02:00:00,2025,6,21,6.1,,2.6,,,,0,,79,,101.78,,,,NA,ND,,,33,,22,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.20.20,2025-06-20 20:00:00,NU,2025,6,20,20,2025-06-21T03:00:00,2025,6,21,5.9,,2.4,,,,0,,78,,101.8,,,,NA,ND,,,33,,21,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.20.21,2025-06-20 21:00:00,NU,2025,6,20,21,2025-06-21T04:00:00,2025,6,21,5.7,,2.3,,,,0,,79,,101.8,,,,NA,ND,,,31,,21,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.20.22,2025-06-20 22:00:00,NU,2025,6,20,22,2025-06-21T05:00:00,2025,6,21,5.1,,2.2,,,,0,,81,,101.8,,,,NA,ND,,,31,,19,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.21.7,2025-06-21 07:00:00,NU,2025,6,21,7,2025-06-21T14:00:00,2025,6,21,4.3,,2.3,,,,0,,87,,102.03,,,,NA,ND,,,33,,22,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.21.11,2025-06-21 11:00:00,NU,2025,6,21,11,2025-06-21T18:00:00,2025,6,21,5.3,,2.4,,,,0,,82,,102.1,,,,NA,ND,,,2,,11,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.21.22,2025-06-21 22:00:00,NU,2025,6,21,22,2025-06-22T05:00:00,2025,6,22,6.7,,2.3,,,,0,,73,,102.15,,,,NA,ND,,,0,,0,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.21.23,2025-06-21 23:00:00,NU,2025,6,21,23,2025-06-22T06:00:00,2025,6,22,4.4,,0.8,,,,0,,77,,102.15,,,,NA,ND,,,22,,4,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.21.0,2025-06-21 00:00:00,NU,2025,6,21,0,2025-06-21T07:00:00,2025,6,21,4.8,,2.2,,,,0,,83,,101.83,,,,NA,ND,,,32,,21,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.21.1,2025-06-21 01:00:00,NU,2025,6,21,1,2025-06-21T08:00:00,2025,6,21,4.3,,2.3,,,,0,,87,,101.86,,,,NA,ND,,,33,,17,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.21.2,2025-06-21 02:00:00,NU,2025,6,21,2,2025-06-21T09:00:00,2025,6,21,4.1,,1.9,,,,0,,86,,101.88,,,,NA,ND,,,31,,18,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.21.4,2025-06-21 04:00:00,NU,2025,6,21,4,2025-06-21T11:00:00,2025,6,21,4.1,,2.1,,,,0,,87,,101.94,,,,NA,ND,,,31,,20,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.21.5,2025-06-21 05:00:00,NU,2025,6,21,5,2025-06-21T12:00:00,2025,6,21,4.2,,2.1,,,,0,,86,,101.96,,,,NA,ND,,,31,,19,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.21.8,2025-06-21 08:00:00,NU,2025,6,21,8,2025-06-21T15:00:00,2025,6,21,4.4,,2.3,,,,0,,86,,102.07,,,,NA,ND,,,33,,21,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.21.9,2025-06-21 09:00:00,NU,2025,6,21,9,2025-06-21T16:00:00,2025,6,21,4.3,,2.5,,,,0,,88,,102.09,,,,NA,ND,,,33,,17,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.21.10,2025-06-21 10:00:00,NU,2025,6,21,10,2025-06-21T17:00:00,2025,6,21,4.8,,2.8,,,,0,,87,,102.1,,,,NA,ND,,,33,,20,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.21.14,2025-06-21 14:00:00,NU,2025,6,21,14,2025-06-21T21:00:00,2025,6,21,7.1,,2.9,,,,0,,75,,102.13,,,,NA,ND,,,35,,8,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.21.15,2025-06-21 15:00:00,NU,2025,6,21,15,2025-06-21T22:00:00,2025,6,21,7.1,,3.6,,,,0,,79,,102.15,,,,NA,ND,,,1,,9,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.21.16,2025-06-21 16:00:00,NU,2025,6,21,16,2025-06-21T23:00:00,2025,6,21,7.9,,2.8,,,,0,,70,,102.14,,,,NA,ND,,,1,,7,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.21.17,2025-06-21 17:00:00,NU,2025,6,21,17,2025-06-22T00:00:00,2025,6,22,7.2,,2.6,,,,0,,72,,102.14,,,,NA,ND,,,5,,5,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.21.18,2025-06-21 18:00:00,NU,2025,6,21,18,2025-06-22T01:00:00,2025,6,22,7.1,,2.8,,,,0,,74,,102.15,,,,NA,ND,,,2,,7,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.21.19,2025-06-21 19:00:00,NU,2025,6,21,19,2025-06-22T02:00:00,2025,6,22,8.1,,2.7,,,,0,,68,,102.14,,,,NA,ND,,,0,,0,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.21.20,2025-06-21 20:00:00,NU,2025,6,21,20,2025-06-22T03:00:00,2025,6,22,9.4,,2.8,,,,0,,63,,102.11,,,,NA,ND,,,0,,0,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.21.21,2025-06-21 21:00:00,NU,2025,6,21,21,2025-06-22T04:00:00,2025,6,22,7.9,,2.5,,,,0,,68,,102.12,,,,NA,ND,,,8,,3,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.19.2,2025-06-19 02:00:00,NU,2025,6,19,2,2025-06-19T09:00:00,2025,6,19,3.7,,1,,,,0.2,,83,,100.78,,,,NA,ND,,,29,,27,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.19.6,2025-06-19 06:00:00,NU,2025,6,19,6,2025-06-19T13:00:00,2025,6,19,2.4,,1,,,,0,,90,,100.75,,,,NA,ND,,,31,,26,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.19.7,2025-06-19 07:00:00,NU,2025,6,19,7,2025-06-19T14:00:00,2025,6,19,3,,0.6,,,,0,,85,,100.73,,,,NA,ND,,,31,,28,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.19.11,2025-06-19 11:00:00,NU,2025,6,19,11,2025-06-19T18:00:00,2025,6,19,2.4,,1,,,,0,,90,,100.69,,,,NA,ND,,,31,,29,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.19.13,2025-06-19 13:00:00,NU,2025,6,19,13,2025-06-19T20:00:00,2025,6,19,4,,1,,,,0,,81,,100.74,,,,NA,ND,,,33,,14,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.19.14,2025-06-19 14:00:00,NU,2025,6,19,14,2025-06-19T21:00:00,2025,6,19,5.9,,0,,,,0,,66,,100.74,,,,NA,ND,,,34,,22,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.19.15,2025-06-19 15:00:00,NU,2025,6,19,15,2025-06-19T22:00:00,2025,6,19,4,,0.9,,,,0,,80,,100.77,,,,NA,ND,,,31,,27,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.19.21,2025-06-19 21:00:00,NU,2025,6,19,21,2025-06-20T04:00:00,2025,6,20,3.7,,0.7,,,,0,,81,,101,,,,NA,ND,,,31,,29,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.20.1,2025-06-20 01:00:00,NU,2025,6,20,1,2025-06-20T08:00:00,2025,6,20,3,,1.4,,,,0,,89,,101.14,,,,NA,ND,,,32,,27,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.20.7,2025-06-20 07:00:00,NU,2025,6,20,7,2025-06-20T14:00:00,2025,6,20,4.3,,3,,,,0,,91,,101.42,,,,NA,ND,,,32,,32,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.20.9,2025-06-20 09:00:00,NU,2025,6,20,9,2025-06-20T16:00:00,2025,6,20,6,,3.5,,,,0,,84,,101.51,,,,NA,ND,,,33,,28,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.20.10,2025-06-20 10:00:00,NU,2025,6,20,10,2025-06-20T17:00:00,2025,6,20,5.9,,3,,,,0,,81,,101.53,,,,NA,ND,,,33,,31,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.20.12,2025-06-20 12:00:00,NU,2025,6,20,12,2025-06-20T19:00:00,2025,6,20,5.5,,3,,,,0,,84,,101.61,,,,NA,ND,,,35,,27,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.20.17,2025-06-20 17:00:00,NU,2025,6,20,17,2025-06-21T00:00:00,2025,6,21,6.9,,2,,,,0,,71,,101.74,,,,NA,ND,,,32,,30,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.20.23,2025-06-20 23:00:00,NU,2025,6,20,23,2025-06-21T06:00:00,2025,6,21,5.1,,2,,,,0,,81,,101.81,,,,NA,ND,,,31,,21,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.21.3,2025-06-21 03:00:00,NU,2025,6,21,3,2025-06-21T10:00:00,2025,6,21,4,,2.1,,,,0,,88,,101.9,,,,NA,ND,,,31,,19,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.21.6,2025-06-21 06:00:00,NU,2025,6,21,6,2025-06-21T13:00:00,2025,6,21,4.1,,1.8,,,,0,,86,,102,,,,NA,ND,,,31,,21,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.21.12,2025-06-21 12:00:00,NU,2025,6,21,12,2025-06-21T19:00:00,2025,6,21,6.3,,3,,,,0,,80,,102.11,,,,NA,ND,,,34,,11,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.21.13,2025-06-21 13:00:00,NU,2025,6,21,13,2025-06-21T20:00:00,2025,6,21,6.9,,3,,,,0,,77,,102.12,,,,NA,ND,,,35,,7,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.22.0,2025-06-22 00:00:00,NU,2025,6,22,0,2025-06-22T07:00:00,2025,6,22,3,,0.1,,,,0,,81,,102.16,,,,NA,ND,,,0,,0,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.22.9,2025-06-22 09:00:00,NU,2025,6,22,9,2025-06-22T16:00:00,2025,6,22,10.6,,3,,,,0,,59,,102.08,,,,NA,ND,,,11,,15,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.22.15,2025-06-22 15:00:00,NU,2025,6,22,15,2025-06-22T22:00:00,2025,6,22,16.2,,2,,,,0,,38,,101.9,,,,NA,ND,,,10,,15,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.22.21,2025-06-22 21:00:00,NU,2025,6,22,21,2025-06-23T04:00:00,2025,6,23,12,,3.8,,,,0,,57,,101.68,,,,NA,ND,,,8,,9,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.23.9,2025-06-23 09:00:00,NU,2025,6,23,9,2025-06-23T16:00:00,2025,6,23,16,,4.1,,,,0,,45,,101.32,,,,NA,ND,,,11,,8,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.23.17,2025-06-23 17:00:00,NU,2025,6,23,17,2025-06-24T00:00:00,2025,6,24,16.5,,7,,,,0,,53,,101.1,,,,NA,ND,,,0,,0,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.23.23,2025-06-23 23:00:00,NU,2025,6,23,23,2025-06-24T06:00:00,2025,6,24,14,,4.7,,,,0,,54,,100.87,,,,NA,ND,,,17,,8,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.24.5,2025-06-24 05:00:00,NU,2025,6,24,5,2025-06-24T12:00:00,2025,6,24,8.4,,5,,,,0,,79,,100.94,,,,NA,ND,,,30,,9,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.24.7,2025-06-24 07:00:00,NU,2025,6,24,7,2025-06-24T14:00:00,2025,6,24,9.4,,6,,,,0,,79,,100.98,,,,NA,ND,,,31,,19,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.24.8,2025-06-24 08:00:00,NU,2025,6,24,8,2025-06-24T15:00:00,2025,6,24,9.8,,6,,,,0,,77,,101.01,,,,NA,ND,,,31,,22,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.24.13,2025-06-24 13:00:00,NU,2025,6,24,13,2025-06-24T20:00:00,2025,6,24,8.3,,5,,,,0,,80,,101.12,,,,NA,ND,,,2,,23,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.24.15,2025-06-24 15:00:00,NU,2025,6,24,15,2025-06-24T22:00:00,2025,6,24,8.5,,5,,,,0,,78,,101.16,,,,NA,ND,,,2,,12,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.24.18,2025-06-24 18:00:00,NU,2025,6,24,18,2025-06-25T01:00:00,2025,6,25,8.2,,6,,,,0,,86,,101.15,,,,NA,ND,,,35,,15,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.24.23,2025-06-24 23:00:00,NU,2025,6,24,23,2025-06-25T06:00:00,2025,6,25,6.5,,5,,,,0,,91,,101.3,,,,NA,ND,,,31,,9,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.25.0,2025-06-25 00:00:00,NU,2025,6,25,0,2025-06-25T07:00:00,2025,6,25,6.9,,5.3,,,,0,,89,,101.3,,,,NA,ND,,,30,,13,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.25.1,2025-06-25 01:00:00,NU,2025,6,25,1,2025-06-25T08:00:00,2025,6,25,7.1,,5.7,,,,0,,91,,101.3,,,,NA,ND,,,32,,11,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.25.2,2025-06-25 02:00:00,NU,2025,6,25,2,2025-06-25T09:00:00,2025,6,25,6.9,,5.5,,,,0,,91,,101.3,,,,NA,ND,,,35,,9,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.25.3,2025-06-25 03:00:00,NU,2025,6,25,3,2025-06-25T10:00:00,2025,6,25,7.2,,5.6,,,,0,,89,,101.33,,,,NA,ND,,,36,,19,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.25.4,2025-06-25 04:00:00,NU,2025,6,25,4,2025-06-25T11:00:00,2025,6,25,7.1,,5.4,,,,0,,89,,101.36,,,,NA,ND,,,36,,16,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.25.5,2025-06-25 05:00:00,NU,2025,6,25,5,2025-06-25T12:00:00,2025,6,25,7.3,,5.6,,,,0,,89,,101.4,,,,NA,ND,,,33,,18,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.25.6,2025-06-25 06:00:00,NU,2025,6,25,6,2025-06-25T13:00:00,2025,6,25,6.8,,5.1,,,,0,,89,,101.44,,,,NA,ND,,,32,,16,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.25.7,2025-06-25 07:00:00,NU,2025,6,25,7,2025-06-25T14:00:00,2025,6,25,7.2,,4.9,,,,0,,85,,101.46,,,,NA,ND,,,1,,20,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.25.8,2025-06-25 08:00:00,NU,2025,6,25,8,2025-06-25T15:00:00,2025,6,25,7.1,,4.9,,,,0,,86,,101.49,,,,NA,ND,,,36,,15,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.25.9,2025-06-25 09:00:00,NU,2025,6,25,9,2025-06-25T16:00:00,2025,6,25,7.5,,5.1,,,,0,,84,,101.47,,,,NA,ND,,,1,,12,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.25.10,2025-06-25 10:00:00,NU,2025,6,25,10,2025-06-25T17:00:00,2025,6,25,8.4,,5.2,,,,0,,80,,101.48,,,,NA,ND,,,3,,14,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.25.11,2025-06-25 11:00:00,NU,2025,6,25,11,2025-06-25T18:00:00,2025,6,25,9.6,,5.2,,,,0,,74,,101.47,,,,NA,ND,,,2,,11,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.25.12,2025-06-25 12:00:00,NU,2025,6,25,12,2025-06-25T19:00:00,2025,6,25,10,,5,,,,0,,71,,101.46,,,,NA,ND,,,1,,6,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.25.13,2025-06-25 13:00:00,NU,2025,6,25,13,2025-06-25T20:00:00,2025,6,25,10.4,,5.2,,,,0,,70,,101.46,,,,NA,ND,,,1,,6,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.25.14,2025-06-25 14:00:00,NU,2025,6,25,14,2025-06-25T21:00:00,2025,6,25,10.9,,6.2,,,,0,,73,,101.43,,,,NA,ND,,,3,,8,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.25.15,2025-06-25 15:00:00,NU,2025,6,25,15,2025-06-25T22:00:00,2025,6,25,10.9,,5.2,,,,0,,68,,101.41,,,,NA,ND,,,3,,9,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.25.16,2025-06-25 16:00:00,NU,2025,6,25,16,2025-06-25T23:00:00,2025,6,25,11.6,,5.1,,,,0,,64,,101.38,,,,NA,ND,,,3,,11,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.25.17,2025-06-25 17:00:00,NU,2025,6,25,17,2025-06-26T00:00:00,2025,6,26,10.8,,5.7,,,,0,,71,,101.35,,,,NA,ND,,,2,,18,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.25.18,2025-06-25 18:00:00,NU,2025,6,25,18,2025-06-26T01:00:00,2025,6,26,9.8,,5.4,,,,0,,74,,101.32,,,,NA,ND,,,2,,16,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.25.19,2025-06-25 19:00:00,NU,2025,6,25,19,2025-06-26T02:00:00,2025,6,26,9.5,,5.6,,,,0,,77,,101.32,,,,NA,ND,,,2,,19,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.25.20,2025-06-25 20:00:00,NU,2025,6,25,20,2025-06-26T03:00:00,2025,6,26,9.4,,5.1,,,,0,,75,,101.33,,,,NA,ND,,,2,,20,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.25.21,2025-06-25 21:00:00,NU,2025,6,25,21,2025-06-26T04:00:00,2025,6,26,9.3,,5.2,,,,0,,76,,101.34,,,,NA,ND,,,2,,19,,50657,-108.01473055555556,66.83751388888889
